row_id,area__rucc,area__urban_influence,econ__economic_typology,econ__pct_civilian_labor,econ__pct_unemployment,econ__pct_uninsured_adults,econ__pct_uninsured_children,demo__pct_female,demo__pct_below_18_years_of_age,demo__pct_aged_65_years_and_older,demo__pct_hispanic,demo__pct_non_hispanic_african_american,demo__pct_non_hispanic_white,demo__pct_american_indian_or_alaskan_native,demo__pct_asian,demo__pct_adults_less_than_a_high_school_diploma,demo__pct_adults_with_high_school_diploma,demo__pct_adults_with_some_college,demo__pct_adults_bachelors_or_higher,demo__birth_rate_per_1k,demo__death_rate_per_1k,health__pct_adult_obesity,health__pct_adult_smoking,health__pct_diabetes,health__pct_low_birthweight,health__pct_excessive_drinking,health__pct_physical_inacticity,health__air_pollution_particulate_matter,health__homicides_per_100k,health__motor_vehicle_crash_deaths_per_100k,health__pop_per_dentist,health__pop_per_primary_care_physician,yr
880,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Recreation,0.532,0.063,0.127,0.049,0.513,0.234,0.134,0.063,0.017,0.888,0.007,0.02,0.05888223552894211,0.31137724550898205,0.29041916167664666,0.33932135728542917,8.0,8.0,0.256,0.185,0.067,0.075,0.186,0.236,11.0,0.95,8.52,1489.0,1809.0,b
882,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.511,0.051,0.229,0.093,0.515,0.2,0.139,0.047,0.287,0.63,0.0,0.021,0.0989010989010989,0.22177822177822176,0.27672327672327673,0.40259740259740256,13.0,8.0,0.264,0.175,0.109,0.092,0.229,0.224,13.0,10.4,15.68,970.0,789.0,a
883,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.491,0.07,0.194,0.082,0.501,0.232,0.188,0.023,0.009,0.962,0.0,0.008,0.134786917740337,0.43508424182358774,0.2993062438057483,0.13082259663032708,12.0,12.0,0.297,0.271,0.12,0.073,0.133,0.308,14.0,,29.59,5760.0,8600.0,b
884,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.543,0.06,0.089,0.028,0.493,0.199,0.134,0.046,0.026,0.871,0.008,0.038,0.06706706706706707,0.2752752752752753,0.27627627627627627,0.38138138138138133,7.0,7.0,0.231,0.141,0.065,0.069,0.186,0.197,11.0,,8.57,2559.0,1769.0,b
886,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.337,0.091,0.263,0.137,0.509,0.327,0.092,0.016,0.005,0.198,0.776,0.0,0.17810945273631837,0.22189054726368157,0.39303482587064675,0.2069651741293532,19.0,11.0,0.395,0.357,0.14,0.089,0.294,0.333,9.0,,50.35,1619.0,2390.0,a
889,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Recreation,0.3,0.047,0.397,0.229,0.501,0.182,0.269,0.261,0.006,0.704,0.015,0.001,0.1908548707753479,0.2773359840954275,0.3101391650099404,0.2216699801192843,9.0,15.0,0.284,,0.125,,,0.291,9.0,,,1709.0,,b
892,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.423,0.052,0.336,0.136,0.486,0.237,0.132,0.149,0.452,0.385,0.003,0.008,0.2047952047952048,0.3656343656343657,0.28071928071928076,0.14885114885114886,12.0,8.0,0.419,0.254,0.13,0.103,0.186,0.249,13.0,14.5,43.01,3900.0,4189.0,b
894,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.358,0.054,0.287,0.084,0.509,0.347,0.072,0.03,0.003,0.243,0.729,0.007,0.1283582089552239,0.40497512437810945,0.32537313432835824,0.14129353233830846,14.0,4.0,0.449,0.327,0.139,,0.225,0.336,10.0,,,,,b
895,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.537,0.032,0.101,0.021,0.499,0.235,0.137,0.033,0.043,0.888,0.011,0.023,0.05759682224428997,0.27805362462760674,0.35451837140019854,0.30983118172790464,13.0,8.0,0.284,0.154,0.087,0.06,0.195,0.226,11.0,0.8999999999999999,8.24,1460.0,1499.0,a
899,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.474,0.063,0.267,0.091,0.507,0.281,0.107,0.263,0.239,0.425,0.012,0.031,0.2095141700404858,0.3309716599190283,0.2995951417004048,0.15991902834008095,17.0,9.0,0.382,0.252,0.125,0.074,0.15,0.328,9.0,17.9,14.44,2670.0,1820.0,a
901,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.477,0.061,0.165,0.035,0.499,0.228,0.18,0.011,0.004,0.977,0.012,0.0,0.10646766169154227,0.38308457711442784,0.33034825870646767,0.18009950248756215,12.0,10.0,0.317,,0.108,0.103,,0.277,14.0,,16.62,9590.0,,a
902,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.554,0.025,0.222,0.115,0.491,0.263,0.176,0.152,0.01,0.817,0.012,0.004,0.13861386138613863,0.31386138613861386,0.3207920792079208,0.22673267326732674,13.0,13.0,0.31,0.211,0.107,0.057,,0.262,12.0,,,4509.0,4530.0,b
903,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.443,0.066,0.156,0.032,0.508,0.163,0.155,0.025,0.056,0.877,0.0,0.021,0.07591093117408906,0.29453441295546556,0.28137651821862353,0.3481781376518218,9.0,10.0,0.286,,0.096,0.076,,0.226,11.0,,10.93,2700.0,1539.0,a
904,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.514,0.046,0.119,0.033,0.504,0.239,0.144,0.062,0.063,0.816,0.0,0.022,0.07669021190716449,0.28557013118062563,0.3178607467204844,0.3198789101917256,13.0,8.0,0.308,0.186,0.082,0.065,0.241,0.224,11.0,2.2,8.46,1479.0,1279.0,a
906,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.409,0.054,0.352,0.145,0.486,0.264,0.163,0.211,0.143,0.624,0.025,0.007,0.21890547263681595,0.3323383084577115,0.281592039800995,0.16716417910447764,15.0,10.0,0.326,0.247,0.118,0.079,,0.316,10.0,2.3,34.62,3389.0,4259.0,a
907,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.506,0.055,0.177,0.061,0.506,0.241,0.124,0.035,0.048,0.902,0.007,0.008,0.10547667342799188,0.29411764705882354,0.30831643002028397,0.2920892494929006,15.0,9.0,0.311,0.261,0.109,0.078,0.195,0.27,13.0,2.92,9.39,2150.0,1289.0,b
908,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.384,0.069,0.185,0.062,0.509,0.202,0.179,0.019,0.02,0.931,0.0,0.01,0.1064676616915423,0.35323383084577115,0.3572139303482587,0.18308457711442788,13.0,12.0,0.347,0.261,0.148,0.093,0.103,0.325,13.0,,15.06,1480.0,800.0,a
909,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.46,0.061,0.321,0.154,0.485,0.191,0.253,0.656,0.003,0.324,0.046,0.006,0.24671385237613755,0.26996966632962593,0.3053589484327604,0.17795753286147625,9.0,6.0,0.212,0.186,0.079,0.144,,0.215,12.0,,56.15,,,a
910,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.452,0.082,0.265,0.166,0.489,0.203,0.181,0.222,0.015,0.698,0.024,0.016,0.13346613545816735,0.2838645418326693,0.37250996015936255,0.21015936254980078,10.0,12.0,0.235,0.219,0.088,0.08,0.18,0.19,11.0,,11.34,1370.0,1279.0,b
911,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.402,0.064,0.255,0.088,0.507,0.234,0.159,0.044,0.299,0.658,0.0,0.008,0.191699604743083,0.4051383399209486,0.27964426877470355,0.12351778656126482,14.0,13.0,0.347,0.219,0.126,0.108,,0.314,12.0,5.8,20.61,2230.0,1150.0,a
912,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Recreation,0.501,0.08,0.197,0.07,0.504,0.196,0.225,0.026,0.0,0.95,0.01,0.0,0.07607607607607607,0.3483483483483483,0.32832832832832837,0.24724724724724725,10.0,13.0,0.306,0.12,0.1,0.068,0.146,0.206,11.0,,14.55,2950.0,2489.0,b
913,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.38,0.081,0.264,0.086,0.514,0.246,0.148,0.059,0.303,0.579,0.029,0.019,0.187374749498998,0.36773547094188375,0.3156312625250501,0.12925851703406813,12.0,12.0,0.348,0.267,0.119,0.096,0.08,0.33,12.0,9.5,18.66,3560.0,2219.0,a
915,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.356,0.101,0.328,0.099,0.518,0.257,0.148,0.008,0.713,0.269,0.002,0.0,0.35118434603501547,0.31101956745623066,0.22760041194644698,0.1101956745623069,15.0,11.0,0.435,0.135,0.197,0.129,,0.39,13.0,,31.97,5539.0,5600.0,a
917,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.474,0.027,0.146,0.07,0.5,0.341,0.084,0.081,0.007,0.852,0.01,0.022,0.04723618090452261,0.2100502512562814,0.3939698492462312,0.3487437185929648,18.0,5.0,0.251,0.059,0.056,0.07,0.072,0.159,12.0,1.2,6.89,1599.0,2089.0,b
918,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.403,0.082,0.293,0.115,0.502,0.231,0.141,0.097,0.549,0.335,0.004,0.006,0.20340681362725452,0.3537074148296593,0.2685370741482966,0.17434869739478956,12.0,10.0,0.371,0.181,0.146,0.123,0.108,0.322,12.0,8.05,28.02,5510.0,5759.0,b
919,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.397,0.058,0.289,0.102,0.488,0.311,0.153,0.012,0.0,0.407,0.536,0.007,0.15731462925851702,0.3837675350701403,0.30561122244488975,0.1533066132264529,13.0,8.0,0.379,0.223,0.14,,0.213,0.349,11.0,,84.51,,,b
920,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.485,0.037,0.316,0.106,0.488,0.331,0.087,0.57,0.028,0.351,0.014,0.029,0.3558467741935484,0.24596774193548387,0.27822580645161293,0.11995967741935483,19.0,7.0,0.347,0.102,0.074,0.07,0.114,0.289,12.0,,29.8,4000.0,1939.0,b
922,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.356,0.078,0.248,0.097,0.571,0.203,0.174,0.046,0.314,0.62,0.0,0.013,0.18932527693857,0.42396777442094663,0.2588116817724069,0.12789526686807653,7.0,9.0,0.304,0.17,0.124,0.108,,0.314,13.0,,16.56,12959.0,1169.0,b
923,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Nonspecialized,0.315,0.109,0.254,0.083,0.464,0.217,0.149,0.007,0.691,0.276,0.0,0.002,0.2945812807881773,0.36059113300492607,0.19999999999999998,0.14482758620689654,12.0,13.0,0.397,0.228,0.189,0.152,0.132,0.373,10.0,16.0,39.29,3120.0,3140.0,a
925,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Recreation,0.417,0.048,0.276,0.162,0.522,0.159,0.322,0.088,0.005,0.89,0.007,0.0,0.11291963377416074,0.271617497456765,0.33163784333672436,0.28382502543235,8.0,15.0,0.251,0.18,0.131,0.076,,0.299,9.0,,16.48,2399.0,1189.0,b
926,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Recreation,0.519,0.066,0.164,0.056,0.5,0.212,0.185,0.003,0.013,0.966,0.0,0.002,0.11693548387096775,0.4193548387096774,0.26713709677419356,0.1965725806451613,10.0,10.0,0.315,0.197,0.118,0.076,0.188,0.302,13.0,,20.33,2760.0,1999.0,b
927,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Farm-dependent,0.533,0.041,0.126,0.052,0.504,0.227,0.212,0.025,0.005,0.97,0.003,0.013,0.08283433133732536,0.3902195608782435,0.3383233532934132,0.18862275449101795,11.0,13.0,0.356,0.088,0.092,0.07,0.165,0.282,10.0,,,2670.0,3589.0,a
929,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.371,0.081,0.252,0.079,0.504,0.218,0.184,0.026,0.497,0.463,0.0,0.003,0.20241691842900303,0.3685800604229607,0.28398791540785495,0.14501510574018125,11.0,12.0,0.379,0.22,0.149,0.11,0.123,0.311,12.0,9.56,31.42,3599.0,2040.0,b
933,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.384,0.081,0.23,0.046,0.493,0.205,0.186,0.028,0.028,0.92,0.004,0.005,0.2046138415245737,0.48044132397191575,0.17251755265797392,0.1424272818455366,11.0,12.0,0.304,0.238,0.118,0.079,0.134,0.322,13.0,,28.9,1979.0,4620.0,a
935,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Mining-dependent,0.494,0.037,0.268,0.099,0.514,0.26,0.121,0.154,0.154,0.58,0.041,0.034,0.13306038894575228,0.2507676560900716,0.30910951893551686,0.3070624360286591,16.0,9.0,0.308,0.226,0.11,0.086,0.153,0.283,10.0,9.6,12.56,1069.0,1159.0,a
938,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Farm-dependent,0.617,0.021,0.205,0.112,0.484,0.234,0.228,0.03,0.002,0.946,0.0,0.001,0.058467741935483875,0.3316532258064516,0.33568548387096775,0.2741935483870968,7.0,8.0,0.28,0.146,0.082,,0.217,0.31,13.0,,,,,b
940,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Manufacturing-dependent,0.502,0.055,0.138,0.078,0.488,0.201,0.224,0.034,0.0,0.952,0.002,0.012,0.11935807422266799,0.436308926780341,0.30892678034102306,0.13540621865596789,10.0,12.0,0.299,0.245,0.101,0.043,0.257,0.234,12.0,,24.05,5049.0,15200.0,a
942,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.557,0.033,0.273,0.14,0.506,0.255,0.178,0.126,0.021,0.753,0.068,0.0,0.15779283639883834,0.41916747337850924,0.2700871248789933,0.15295256534365925,11.0,12.0,0.307,0.325,0.131,0.088,0.221,0.343,10.0,,26.81,9639.0,2340.0,b
944,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.506,0.035,0.209,0.115,0.507,0.227,0.112,0.072,0.041,0.746,0.033,0.04,0.09189723320158102,0.25592885375494073,0.33695652173913043,0.31521739130434784,11.0,7.0,0.3,0.201,0.091,0.062,0.16,0.244,10.0,2.13,8.89,2600.0,1969.0,b
945,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.503,0.05,0.226,0.133,0.509,0.287,0.09,0.24,0.204,0.359,0.003,0.175,0.10978043912175649,0.16766467065868265,0.28043912175648705,0.4421157684630739,14.0,4.0,0.252,0.104,0.076,0.095,0.155,0.221,9.0,4.74,9.67,2329.0,1470.0,b
946,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.603,0.029,0.113,0.042,0.505,0.197,0.086,0.044,0.047,0.823,0.006,0.06,0.051638530287984104,0.17279046673286988,0.2631578947368421,0.5124131082423038,13.0,5.0,0.241,0.129,0.053,0.073,0.224,0.177,11.0,1.83,6.87,509.0,580.0,b
947,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.44,0.066,0.236,0.069,0.525,0.248,0.144,0.022,0.482,0.481,0.006,0.0,0.13086913086913088,0.31168831168831174,0.3126873126873127,0.24475524475524477,13.0,11.0,0.368,0.26,0.137,0.127,0.155,0.345,12.0,11.2,21.13,2189.0,1450.0,a
950,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Mining-dependent,0.486,0.048,0.462,0.161,0.498,0.348,0.113,0.931,0.0,0.069,0.004,0.005,0.4633663366336634,0.2633663366336634,0.18712871287128713,0.08613861386138613,20.0,6.0,0.31,,0.097,0.092,,0.288,8.0,,17.06,7160.0,7140.0,b
951,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.479,0.03,0.122,0.062,0.494,0.336,0.088,0.085,0.017,0.848,0.006,0.024,0.044534412955465584,0.2095141700404858,0.3987854251012146,0.34716599190283404,18.0,5.0,0.253,0.071,0.079,0.074,0.077,0.147,12.0,1.2,6.81,1560.0,2029.0,a
952,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.403,0.043,0.183,0.078,0.379,0.166,0.149,0.022,0.103,0.845,0.015,0.0,0.14552605703048177,0.4926253687315634,0.2468043264503441,0.11504424778761062,8.0,8.0,0.346,0.204,0.109,0.074,,0.298,9.0,,,12840.0,4309.0,a
955,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.452,0.025,0.126,0.095,0.493,0.342,0.11,0.036,0.013,0.952,0.001,0.014,0.021526418786692758,0.2455968688845401,0.3943248532289628,0.3385518590998043,16.0,4.0,0.231,,0.075,0.067,,0.201,12.0,,,3390.0,1629.0,a
958,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.359,0.085,0.342,0.127,0.504,0.266,0.133,0.055,0.0,0.417,0.448,0.0,0.2152917505030181,0.4305835010060362,0.22132796780684105,0.13279678068410464,14.0,11.0,0.358,0.3,0.139,0.086,0.103,0.327,11.0,9.0,27.29,5590.0,2259.0,b
959,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.431,0.107,0.228,0.059,0.536,0.23,0.158,0.036,0.571,0.379,0.008,0.0,0.23223223223223224,0.35935935935935936,0.3003003003003003,0.1081081081081081,12.0,11.0,0.366,0.201,0.153,0.133,,0.298,12.0,11.2,18.82,4779.0,3730.0,b
960,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Manufacturing-dependent,0.389,0.099,0.215,0.085,0.506,0.235,0.155,0.017,0.246,0.65,0.086,0.005,0.19653767820773932,0.4653767820773931,0.24643584521384929,0.09164969450101833,10.0,13.0,0.356,0.192,0.12,0.102,,0.318,13.0,7.109999999999999,28.4,8619.0,5780.0,b
962,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.405,0.071,0.226,0.049,0.484,0.194,0.183,0.012,0.02,0.957,0.01,0.008,0.15885947046843177,0.4663951120162933,0.18737270875763748,0.18737270875763748,11.0,13.0,0.346,0.236,0.119,0.09,0.083,0.297,13.0,,12.68,2670.0,1129.0,a
